session_id,station_id,city,charger_type,operator,start_time,end_time,duration_hrs,energy_kwh,vehicle_type,day_of_week,hour,is_weekend,wait_time_mins,revenue_inr,user_segment
SES008928,STA017,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-02-03 08:04:00,2025-02-03 10:11:48,2.13,12.3,Ola S1 Pro,Monday,8,False,16.9,173.92,Fleet Driver
SES008929,STA041,Pune,AC Type 2 (7.4 kW),Statiq,2025-01-05 15:29:00,2025-01-05 17:05:00,1.6,9.65,Hyundai Kona Electric,Sunday,15,True,9.4,112.33,Daily Commuter
SES008930,STA023,Delhi,AC Type 2 (7.4 kW),ChargeZone,2025-01-19 15:23:00,2025-01-19 16:56:36,1.56,10.25,Tata Nexon EV,Sunday,15,True,0.0,126.59,Daily Commuter
SES008931,STA033,Mumbai,AC Type 2 (7.4 kW),NTPC Vidyut,2025-02-17 08:42:00,2025-02-17 09:59:24,1.29,8.68,BYD Atto 3,Monday,8,False,15.0,95.91,Weekend User
SES008932,STA046,Hyderabad,AC Type 2 (7.4 kW),ChargeZone,2025-01-03 09:16:00,2025-01-03 11:09:24,1.89,12.76,Mahindra XUV400,Friday,9,False,16.6,158.35,Daily Commuter
SES008933,STA038,Pune,AC Type 2 (7.4 kW),BPCL EV Station,2025-01-30 06:28:00,2025-01-30 08:29:12,2.02,12.58,BYD Atto 3,Thursday,6,False,2.8,158.76,Intercity Traveller
SES008934,STA032,Mumbai,DC CCS2 (50 kW),BPCL EV Station,2025-03-19 14:04:00,2025-03-19 14:33:24,0.49,21.64,Tata Nexon EV,Wednesday,14,False,11.3,389.3,Intercity Traveller
SES008935,STA037,Pune,AC Type 2 (7.4 kW),Bolt.Earth,2025-02-20 19:22:00,2025-02-20 20:10:00,0.8,5.19,MG ZS EV,Thursday,19,False,26.1,60.1,Fleet Driver
SES008936,STA040,Pune,AC Type 2 (22 kW),Statiq,2025-02-06 02:10:00,2025-02-06 02:46:36,0.61,13.39,Ather 450X,Thursday,2,False,5.2,188.53,Daily Commuter
SES008937,STA002,Bengaluru,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-02-22 07:46:00,2025-02-22 09:52:36,2.11,13.13,MG ZS EV,Saturday,7,True,11.2,164.26,Fleet Driver
SES008938,STA008,Bengaluru,DC CCS2 (50 kW),Ather Grid,2025-01-09 15:32:00,2025-01-09 16:14:00,0.7,30.8,Hyundai Kona Electric,Thursday,15,False,2.3,601.52,Daily Commuter
SES008939,STA005,Bengaluru,AC Type 2 (7.4 kW),Zeon Charging,2025-03-17 08:20:00,2025-03-17 10:34:24,2.24,13.91,Ather 450X,Monday,8,False,9.4,174.71,Fleet Driver
SES008940,STA017,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-01-01 09:44:00,2025-01-01 12:04:24,2.34,14.54,MG ZS EV,Wednesday,9,False,10.0,205.6,Fleet Driver
SES008941,STA044,Pune,DC CCS2 (50 kW),Zeon Charging,2025-01-12 11:16:00,2025-01-12 11:40:36,0.41,17.27,BYD Atto 3,Sunday,11,True,14.2,301.19,Daily Commuter
SES008942,STA050,Hyderabad,DC CCS2 (50 kW),BPCL EV Station,2025-03-15 05:22:00,2025-03-15 05:50:12,0.47,22.95,Tata Tigor EV,Saturday,5,True,5.7,403.0,Daily Commuter
SES008943,STA029,Mumbai,AC Type 2 (22 kW),Tata Power EZ Charge,2025-03-03 15:44:00,2025-03-03 16:18:12,0.57,9.56,Ola S1 Pro,Monday,15,False,11.3,138.24,Fleet Driver
SES008944,STA037,Pune,AC Type 2 (7.4 kW),Bolt.Earth,2025-03-05 12:44:00,2025-03-05 14:50:00,2.1,14.17,Tata Tigor EV,Wednesday,12,False,12.7,164.09,Daily Commuter
SES008945,STA040,Pune,AC Type 2 (22 kW),Statiq,2025-03-11 11:08:00,2025-03-11 12:19:24,1.19,24.59,Ather 450X,Tuesday,11,False,14.6,346.23,Daily Commuter
SES008946,STA030,Mumbai,DC CCS2 (150 kW),NTPC Vidyut,2025-02-01 19:54:00,2025-02-01 20:16:12,0.37,54.72,Kia EV6,Saturday,19,True,13.8,1200.56,Weekend User
SES008947,STA045,Hyderabad,AC Type 2 (7.4 kW),ChargeZone,2025-02-23 12:36:00,2025-02-23 13:52:12,1.27,7.19,Ather 450X,Sunday,12,True,22.3,92.68,Fleet Driver
SES008948,STA026,Delhi,AC Type 2 (7.4 kW),Ather Grid,2025-03-13 09:03:00,2025-03-13 10:26:24,1.39,9.18,Ola S1 Pro,Thursday,9,False,18.0,113.37,Daily Commuter
SES008949,STA003,Bengaluru,AC Type 2 (7.4 kW),Bolt.Earth,2025-01-06 08:50:00,2025-01-06 09:42:48,0.88,6.45,Ola S1 Pro,Monday,8,False,16.6,86.43,Fleet Driver
SES008950,STA010,Bengaluru,AC Type 2 (7.4 kW),BPCL EV Station,2025-02-03 20:02:00,2025-02-03 21:00:12,0.97,6.72,BMW iX,Monday,20,False,16.2,82.59,Daily Commuter
SES008951,STA048,Hyderabad,DC CCS2 (150 kW),Zeon Charging,2025-02-07 21:07:00,2025-02-07 21:35:12,0.47,57.46,BYD Atto 3,Friday,21,False,13.8,1241.14,Fleet Driver
SES008952,STA014,Bengaluru,DC CHAdeMO (50 kW),Ather Grid,2025-03-22 23:13:00,2025-03-22 23:42:24,0.49,20.17,Ather 450X,Saturday,23,True,6.6,399.16,Weekend User
SES008953,STA033,Mumbai,AC Type 2 (7.4 kW),NTPC Vidyut,2025-03-22 03:48:00,2025-03-22 05:03:36,1.26,8.5,BYD Atto 3,Saturday,3,True,7.6,93.93,Daily Commuter
SES008954,STA030,Mumbai,DC CCS2 (150 kW),NTPC Vidyut,2025-01-20 20:06:00,2025-01-20 20:34:48,0.48,70.96,Kia EV6,Monday,20,False,23.9,1556.86,Daily Commuter
SES008955,STA021,Delhi,AC Type 2 (7.4 kW),Statiq,2025-02-19 18:56:00,2025-02-19 20:55:24,1.99,12.87,Ather 450X,Wednesday,18,False,24.2,178.38,Intercity Traveller
SES008956,STA018,Delhi,AC Type 2 (22 kW),BPCL EV Station,2025-01-29 07:59:00,2025-01-29 09:01:24,1.04,22.5,Kia EV6,Wednesday,7,False,4.3,364.28,Daily Commuter
SES008957,STA002,Bengaluru,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-01-11 17:52:00,2025-01-11 19:09:24,1.29,7.9,Tata Nexon EV,Saturday,17,True,18.0,98.83,Daily Commuter
SES008958,STA012,Bengaluru,AC Type 2 (7.4 kW),Bolt.Earth,2025-01-31 21:35:00,2025-01-31 22:33:12,0.97,6.2,Mahindra XUV400,Friday,21,False,13.0,85.68,Weekend User
SES008959,STA037,Pune,AC Type 2 (7.4 kW),Bolt.Earth,2025-03-29 14:00:00,2025-03-29 15:42:36,1.71,9.72,Hyundai Kona Electric,Saturday,14,True,12.9,112.56,Fleet Driver
SES008960,STA029,Mumbai,AC Type 2 (22 kW),Tata Power EZ Charge,2025-03-27 20:28:00,2025-03-27 21:02:12,0.57,11.0,Tata Tigor EV,Thursday,20,False,6.1,159.06,Daily Commuter
SES008961,STA031,Mumbai,AC Type 2 (7.4 kW),ChargeZone,2025-02-15 13:17:00,2025-02-15 16:11:36,2.91,21.42,MG ZS EV,Saturday,13,True,20.0,268.18,Fleet Driver
SES008962,STA045,Hyderabad,AC Type 2 (7.4 kW),ChargeZone,2025-03-29 09:18:00,2025-03-29 10:41:24,1.39,10.28,BYD Atto 3,Saturday,9,True,28.7,132.51,Fleet Driver
SES008963,STA049,Hyderabad,DC CCS2 (150 kW),Zeon Charging,2025-03-08 12:37:00,2025-03-08 12:53:48,0.28,36.26,Mahindra XUV400,Saturday,12,True,16.6,805.7,Daily Commuter
SES008964,STA024,Delhi,AC Type 2 (22 kW),BPCL EV Station,2025-01-03 18:14:00,2025-01-03 19:17:36,1.06,20.83,Ola S1 Pro,Friday,18,False,17.0,308.28,Weekend User
SES008965,STA022,Delhi,DC CCS2 (150 kW),BPCL EV Station,2025-01-19 05:04:00,2025-01-19 05:21:24,0.29,41.49,Tata Tigor EV,Sunday,5,True,5.8,1007.79,Fleet Driver
SES008966,STA003,Bengaluru,AC Type 2 (7.4 kW),Bolt.Earth,2025-02-03 11:38:00,2025-02-03 12:54:48,1.28,8.39,Tata Nexon EV,Monday,11,False,13.3,112.43,Fleet Driver
SES008967,STA023,Delhi,AC Type 2 (7.4 kW),ChargeZone,2025-03-21 18:49:00,2025-03-21 20:46:36,1.96,14.05,Kia EV6,Friday,18,False,17.5,173.52,Weekend User
SES008968,STA012,Bengaluru,AC Type 2 (7.4 kW),Bolt.Earth,2025-03-20 10:21:00,2025-03-20 11:30:36,1.16,6.48,MG ZS EV,Thursday,10,False,8.0,89.55,Daily Commuter
SES008969,STA046,Hyderabad,AC Type 2 (7.4 kW),ChargeZone,2025-03-03 09:13:00,2025-03-03 10:17:48,1.08,7.94,Hyundai Kona Electric,Monday,9,False,10.0,98.54,Daily Commuter
SES008970,STA014,Bengaluru,DC CHAdeMO (50 kW),Ather Grid,2025-02-10 20:48:00,2025-02-10 21:22:12,0.57,23.64,Tata Nexon EV,Monday,20,False,20.6,467.84,Weekend User
SES008971,STA019,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-03-30 11:24:00,2025-03-30 13:00:36,1.61,10.25,BMW iX,Sunday,11,True,21.1,126.9,Intercity Traveller
SES008972,STA017,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-01-22 10:35:00,2025-01-22 13:03:48,2.48,15.27,Tata Tigor EV,Wednesday,10,False,6.7,215.92,Fleet Driver
SES008973,STA032,Mumbai,DC CCS2 (50 kW),BPCL EV Station,2025-01-24 03:00:00,2025-01-24 03:43:12,0.72,35.45,MG ZS EV,Friday,3,False,10.7,637.75,Weekend User
SES008974,STA046,Hyderabad,AC Type 2 (7.4 kW),ChargeZone,2025-03-31 22:44:00,2025-04-01 00:06:48,1.38,8.32,Tata Tigor EV,Monday,22,False,3.3,103.25,Fleet Driver
SES008975,STA041,Pune,AC Type 2 (7.4 kW),Statiq,2025-02-08 19:35:00,2025-02-08 21:51:48,2.28,15.19,BYD Atto 3,Saturday,19,True,14.6,176.81,Intercity Traveller
SES008976,STA018,Delhi,AC Type 2 (22 kW),BPCL EV Station,2025-01-01 14:03:00,2025-01-01 15:13:48,1.18,20.2,Kia EV6,Wednesday,14,False,18.1,327.04,Weekend User
SES008977,STA032,Mumbai,DC CCS2 (50 kW),BPCL EV Station,2025-03-01 00:12:00,2025-03-01 00:43:48,0.53,20.99,Hyundai Kona Electric,Saturday,0,True,2.4,377.61,Daily Commuter
SES008978,STA029,Mumbai,AC Type 2 (22 kW),Tata Power EZ Charge,2025-03-25 14:21:00,2025-03-25 15:00:00,0.65,12.99,Tata Nexon EV,Tuesday,14,False,9.4,187.84,Daily Commuter
SES008979,STA028,Mumbai,AC Type 2 (22 kW),NTPC Vidyut,2025-02-02 18:40:00,2025-02-02 19:50:12,1.17,20.26,Kia EV6,Sunday,18,True,24.7,266.01,Daily Commuter
SES008980,STA009,Bengaluru,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-01-10 02:13:00,2025-01-10 04:51:24,2.64,18.19,Ola S1 Pro,Friday,2,False,1.5,229.19,Daily Commuter
SES008981,STA007,Bengaluru,DC CCS2 (150 kW),Bolt.Earth,2025-01-07 09:31:00,2025-01-07 09:47:12,0.27,37.67,MG ZS EV,Tuesday,9,False,10.1,919.9,Daily Commuter
SES008982,STA028,Mumbai,AC Type 2 (22 kW),NTPC Vidyut,2025-01-20 21:56:00,2025-01-20 22:59:00,1.05,21.25,Hyundai Kona Electric,Monday,21,False,12.5,279.01,Intercity Traveller
SES008983,STA043,Pune,DC CCS2 (50 kW),Bolt.Earth,2025-02-27 12:22:00,2025-02-27 12:43:00,0.35,13.39,MG ZS EV,Thursday,12,False,18.3,227.76,Daily Commuter
SES008984,STA003,Bengaluru,AC Type 2 (7.4 kW),Bolt.Earth,2025-01-28 14:41:00,2025-01-28 16:47:36,2.11,13.38,BMW iX,Tuesday,14,False,12.8,179.29,Daily Commuter
SES008985,STA033,Mumbai,AC Type 2 (7.4 kW),NTPC Vidyut,2025-03-25 19:13:00,2025-03-25 21:52:00,2.65,18.28,Hyundai Kona Electric,Tuesday,19,False,11.2,201.99,Daily Commuter
SES008986,STA021,Delhi,AC Type 2 (7.4 kW),Statiq,2025-01-14 14:27:00,2025-01-14 15:39:00,1.2,7.59,Kia EV6,Tuesday,14,False,14.9,105.2,Fleet Driver
SES008987,STA023,Delhi,AC Type 2 (7.4 kW),ChargeZone,2025-01-23 08:10:00,2025-01-23 09:34:00,1.4,8.65,Mahindra XUV400,Thursday,8,False,10.6,106.83,Daily Commuter
SES008988,STA027,Mumbai,AC Type 2 (7.4 kW),Bolt.Earth,2025-01-27 09:23:00,2025-01-27 11:56:36,2.56,14.9,Tata Tigor EV,Monday,9,False,14.3,189.68,Intercity Traveller
SES008989,STA048,Hyderabad,DC CCS2 (150 kW),Zeon Charging,2025-03-23 16:23:00,2025-03-23 16:43:24,0.34,47.76,Tata Tigor EV,Sunday,16,True,0.0,1031.62,Daily Commuter
SES008990,STA028,Mumbai,AC Type 2 (22 kW),NTPC Vidyut,2025-01-09 17:10:00,2025-01-09 18:08:12,0.97,20.53,Tata Tigor EV,Thursday,17,False,11.8,269.56,Fleet Driver
SES008991,STA027,Mumbai,AC Type 2 (7.4 kW),Bolt.Earth,2025-01-05 15:46:00,2025-01-05 18:44:48,2.98,20.02,Ola S1 Pro,Sunday,15,True,17.6,254.85,Daily Commuter
SES008992,STA010,Bengaluru,AC Type 2 (7.4 kW),BPCL EV Station,2025-02-08 14:58:00,2025-02-08 16:52:00,1.9,11.55,BYD Atto 3,Saturday,14,True,13.3,141.95,Daily Commuter
SES008993,STA026,Delhi,AC Type 2 (7.4 kW),Ather Grid,2025-01-26 18:48:00,2025-01-26 21:28:12,2.67,17.77,Hyundai Kona Electric,Sunday,18,True,27.1,219.46,Daily Commuter
SES008994,STA024,Delhi,AC Type 2 (22 kW),BPCL EV Station,2025-02-23 21:49:00,2025-02-23 23:10:36,1.36,27.91,Kia EV6,Sunday,21,True,20.5,413.07,Daily Commuter
SES008995,STA020,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-02-09 23:27:00,2025-02-10 00:40:48,1.23,7.89,Tata Tigor EV,Sunday,23,True,6.2,101.39,Weekend User
SES008996,STA034,Mumbai,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-02-11 18:31:00,2025-02-11 21:22:36,2.86,20.18,Tata Tigor EV,Tuesday,18,False,19.8,247.61,Daily Commuter
SES008997,STA003,Bengaluru,AC Type 2 (7.4 kW),Bolt.Earth,2025-02-22 20:53:00,2025-02-22 23:08:00,2.25,13.94,BYD Atto 3,Saturday,20,True,24.0,186.8,Intercity Traveller
SES008998,STA042,Pune,AC Type 2 (22 kW),Statiq,2025-03-16 13:17:00,2025-03-16 14:12:48,0.93,19.43,MG ZS EV,Sunday,13,True,6.1,269.11,Daily Commuter
SES008999,STA029,Mumbai,AC Type 2 (22 kW),Tata Power EZ Charge,2025-03-16 16:20:00,2025-03-16 17:35:36,1.26,22.95,Tata Tigor EV,Sunday,16,True,10.7,331.86,Daily Commuter
SES009000,STA008,Bengaluru,DC CCS2 (50 kW),Ather Grid,2025-02-28 00:55:00,2025-02-28 01:23:12,0.47,20.05,Ola S1 Pro,Friday,0,False,12.5,391.58,Daily Commuter
SES009001,STA003,Bengaluru,AC Type 2 (7.4 kW),Bolt.Earth,2025-03-20 15:22:00,2025-03-20 18:07:36,2.76,17.15,Kia EV6,Thursday,15,False,5.4,229.81,Daily Commuter
SES009002,STA041,Pune,AC Type 2 (7.4 kW),Statiq,2025-02-08 17:26:00,2025-02-08 18:39:48,1.23,8.07,Mahindra XUV400,Saturday,17,True,6.3,93.93,Daily Commuter
SES009003,STA034,Mumbai,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-01-24 15:02:00,2025-01-24 16:06:48,1.08,7.63,MG ZS EV,Friday,15,False,12.5,93.62,Daily Commuter
SES009004,STA039,Pune,DC CHAdeMO (50 kW),Statiq,2025-03-01 12:54:00,2025-03-01 13:16:48,0.38,18.9,Hyundai Kona Electric,Saturday,12,True,9.1,351.73,Daily Commuter
SES009005,STA009,Bengaluru,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-03-20 08:21:00,2025-03-20 10:07:12,1.77,12.52,Hyundai Kona Electric,Thursday,8,False,20.8,157.75,Fleet Driver
SES009006,STA027,Mumbai,AC Type 2 (7.4 kW),Bolt.Earth,2025-01-29 16:11:00,2025-01-29 18:47:36,2.61,14.97,Ola S1 Pro,Wednesday,16,False,15.8,190.57,Daily Commuter
SES009007,STA041,Pune,AC Type 2 (7.4 kW),Statiq,2025-02-18 23:56:00,2025-02-19 02:12:48,2.28,13.78,BYD Atto 3,Tuesday,23,False,0.0,160.4,Daily Commuter
SES009008,STA044,Pune,DC CCS2 (50 kW),Zeon Charging,2025-02-11 22:06:00,2025-02-11 22:28:48,0.38,14.72,Ola S1 Pro,Tuesday,22,False,4.1,256.72,Intercity Traveller
SES009009,STA030,Mumbai,DC CCS2 (150 kW),NTPC Vidyut,2025-02-03 17:30:00,2025-02-03 17:49:12,0.32,47.9,Tata Tigor EV,Monday,17,False,22.8,1050.93,Fleet Driver
SES009010,STA014,Bengaluru,DC CHAdeMO (50 kW),Ather Grid,2025-01-17 18:21:00,2025-01-17 18:52:48,0.53,24.26,Kia EV6,Friday,18,False,23.6,480.11,Intercity Traveller
SES009011,STA030,Mumbai,DC CCS2 (150 kW),NTPC Vidyut,2025-03-11 11:57:00,2025-03-11 12:26:24,0.49,65.94,Ather 450X,Tuesday,11,False,11.9,1446.72,Daily Commuter
SES009012,STA030,Mumbai,DC CCS2 (150 kW),NTPC Vidyut,2025-03-26 11:38:00,2025-03-26 12:08:00,0.5,63.51,BMW iX,Wednesday,11,False,8.3,1393.41,Fleet Driver
SES009013,STA011,Bengaluru,AC Type 2 (22 kW),Bolt.Earth,2025-01-09 13:22:00,2025-01-09 14:27:24,1.09,18.62,Tata Tigor EV,Thursday,13,False,7.7,270.55,Weekend User
SES009014,STA016,Delhi,DC CHAdeMO (50 kW),Zeon Charging,2025-03-24 18:45:00,2025-03-24 19:14:24,0.49,24.29,Hyundai Kona Electric,Monday,18,False,12.5,481.91,Intercity Traveller
SES009015,STA004,Bengaluru,AC Type 2 (7.4 kW),BPCL EV Station,2025-03-02 17:20:00,2025-03-02 18:16:24,0.94,6.64,Tata Nexon EV,Sunday,17,True,17.7,93.89,Intercity Traveller
SES009016,STA023,Delhi,AC Type 2 (7.4 kW),ChargeZone,2025-01-06 06:05:00,2025-01-06 09:03:48,2.98,18.46,Ola S1 Pro,Monday,6,False,1.9,227.98,Fleet Driver
SES009017,STA006,Bengaluru,DC CCS2 (150 kW),BPCL EV Station,2025-02-28 10:04:00,2025-02-28 10:18:24,0.24,28.3,Ola S1 Pro,Friday,10,False,8.1,686.27,Weekend User
SES009018,STA041,Pune,AC Type 2 (7.4 kW),Statiq,2025-02-24 10:27:00,2025-02-24 11:47:24,1.34,7.94,BMW iX,Monday,10,False,13.1,92.42,Intercity Traveller
SES009019,STA015,Delhi,DC CCS2 (50 kW),Statiq,2025-01-13 21:03:00,2025-01-13 21:31:48,0.48,18.45,Tata Nexon EV,Monday,21,False,24.9,356.45,Daily Commuter
SES009020,STA030,Mumbai,DC CCS2 (150 kW),NTPC Vidyut,2025-02-11 17:24:00,2025-02-11 17:47:24,0.39,54.83,MG ZS EV,Tuesday,17,False,6.1,1202.97,Fleet Driver
SES009021,STA003,Bengaluru,AC Type 2 (7.4 kW),Bolt.Earth,2025-02-27 21:17:00,2025-02-27 23:12:12,1.92,12.47,Tata Tigor EV,Thursday,21,False,23.2,167.1,Fleet Driver
SES009022,STA013,Bengaluru,DC CHAdeMO (50 kW),ChargeZone,2025-02-16 19:13:00,2025-02-16 19:41:48,0.48,19.98,Ola S1 Pro,Sunday,19,True,24.6,403.0,Daily Commuter
SES009023,STA034,Mumbai,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-02-04 08:01:00,2025-02-04 09:22:36,1.36,8.93,Hyundai Kona Electric,Tuesday,8,False,20.1,109.57,Daily Commuter
SES009024,STA005,Bengaluru,AC Type 2 (7.4 kW),Zeon Charging,2025-03-07 21:52:00,2025-03-07 23:31:36,1.66,11.78,Kia EV6,Friday,21,False,5.3,147.96,Daily Commuter
SES009025,STA016,Delhi,DC CHAdeMO (50 kW),Zeon Charging,2025-03-22 21:26:00,2025-03-22 21:47:36,0.36,16.07,BMW iX,Saturday,21,True,6.5,318.83,Daily Commuter
SES009026,STA016,Delhi,DC CHAdeMO (50 kW),Zeon Charging,2025-03-01 15:11:00,2025-03-01 15:41:36,0.51,24.23,Tata Nexon EV,Saturday,15,True,16.2,480.72,Fleet Driver
SES009027,STA006,Bengaluru,DC CCS2 (150 kW),BPCL EV Station,2025-02-09 08:56:00,2025-02-09 09:12:48,0.28,40.65,Tata Nexon EV,Sunday,8,True,18.4,985.76,Intercity Traveller
SES009028,STA036,Mumbai,DC CHAdeMO (50 kW),Ather Grid,2025-02-28 12:28:00,2025-02-28 13:07:00,0.65,29.36,Tata Nexon EV,Friday,12,False,19.8,543.45,Weekend User
SES009029,STA050,Hyderabad,DC CCS2 (50 kW),BPCL EV Station,2025-02-26 20:37:00,2025-02-26 21:10:00,0.55,27.27,Tata Nexon EV,Wednesday,20,False,15.2,478.86,Weekend User
SES009030,STA032,Mumbai,DC CCS2 (50 kW),BPCL EV Station,2025-03-29 13:58:00,2025-03-29 14:25:00,0.45,20.33,BMW iX,Saturday,13,True,10.6,365.74,Daily Commuter
SES009031,STA005,Bengaluru,AC Type 2 (7.4 kW),Zeon Charging,2025-01-28 19:52:00,2025-01-28 21:02:12,1.17,8.46,Kia EV6,Tuesday,19,False,25.5,106.26,Daily Commuter
SES009032,STA028,Mumbai,AC Type 2 (22 kW),NTPC Vidyut,2025-03-13 09:54:00,2025-03-13 10:39:00,0.75,13.67,Tata Tigor EV,Thursday,9,False,12.6,179.49,Intercity Traveller
SES009033,STA023,Delhi,AC Type 2 (7.4 kW),ChargeZone,2025-02-16 15:10:00,2025-02-16 16:02:48,0.88,5.3,Tata Nexon EV,Sunday,15,True,13.4,65.45,Fleet Driver
SES009034,STA044,Pune,DC CCS2 (50 kW),Zeon Charging,2025-03-16 16:08:00,2025-03-16 16:37:24,0.49,22.29,Mahindra XUV400,Sunday,16,True,10.9,388.74,Intercity Traveller
SES009035,STA019,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-03-26 08:23:00,2025-03-26 10:05:36,1.71,9.64,Ola S1 Pro,Wednesday,8,False,13.2,119.34,Intercity Traveller
SES009036,STA025,Delhi,AC Type 2 (22 kW),Ather Grid,2025-02-25 21:54:00,2025-02-25 23:16:48,1.38,28.49,Hyundai Kona Electric,Tuesday,21,False,16.0,450.43,Intercity Traveller
SES009037,STA034,Mumbai,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-01-16 01:10:00,2025-01-16 02:46:00,1.6,10.78,Tata Tigor EV,Thursday,1,False,3.7,132.27,Fleet Driver
SES009038,STA029,Mumbai,AC Type 2 (22 kW),Tata Power EZ Charge,2025-03-26 08:59:00,2025-03-26 10:18:12,1.32,27.75,Ola S1 Pro,Wednesday,8,False,13.8,401.27,Daily Commuter
SES009039,STA027,Mumbai,AC Type 2 (7.4 kW),Bolt.Earth,2025-03-17 19:24:00,2025-03-17 20:47:24,1.39,8.39,Tata Tigor EV,Monday,19,False,22.6,106.8,Weekend User
SES009040,STA028,Mumbai,AC Type 2 (22 kW),NTPC Vidyut,2025-03-02 10:16:00,2025-03-02 11:41:12,1.42,26.24,Ather 450X,Sunday,10,True,11.1,344.53,Intercity Traveller
SES009041,STA010,Bengaluru,AC Type 2 (7.4 kW),BPCL EV Station,2025-03-23 17:12:00,2025-03-23 19:42:00,2.5,18.14,Tata Tigor EV,Sunday,17,True,16.7,222.94,Intercity Traveller
SES009042,STA028,Mumbai,AC Type 2 (22 kW),NTPC Vidyut,2025-03-07 18:17:00,2025-03-07 19:03:12,0.77,14.16,MG ZS EV,Friday,18,False,15.4,185.92,Daily Commuter
SES009043,STA034,Mumbai,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-03-11 19:56:00,2025-03-11 21:08:00,1.2,7.79,BYD Atto 3,Tuesday,19,False,20.5,95.58,Weekend User
SES009044,STA030,Mumbai,DC CCS2 (150 kW),NTPC Vidyut,2025-01-15 16:05:00,2025-01-15 16:19:24,0.24,29.27,MG ZS EV,Wednesday,16,False,17.1,642.18,Daily Commuter
SES009045,STA029,Mumbai,AC Type 2 (22 kW),Tata Power EZ Charge,2025-01-30 10:30:00,2025-01-30 11:33:36,1.06,20.89,Hyundai Kona Electric,Thursday,10,False,7.2,302.07,Daily Commuter
SES009046,STA014,Bengaluru,DC CHAdeMO (50 kW),Ather Grid,2025-01-13 10:10:00,2025-01-13 10:49:00,0.65,31.76,BYD Atto 3,Monday,10,False,11.7,628.53,Daily Commuter
SES009047,STA005,Bengaluru,AC Type 2 (7.4 kW),Zeon Charging,2025-03-01 20:48:00,2025-03-01 22:42:00,1.9,13.07,BYD Atto 3,Saturday,20,True,20.2,164.16,Intercity Traveller
SES009048,STA036,Mumbai,DC CHAdeMO (50 kW),Ather Grid,2025-03-19 13:15:00,2025-03-19 13:51:36,0.61,28.38,BYD Atto 3,Wednesday,13,False,16.4,525.31,Fleet Driver
SES009049,STA024,Delhi,AC Type 2 (22 kW),BPCL EV Station,2025-03-20 18:53:00,2025-03-20 19:38:36,0.76,14.98,MG ZS EV,Thursday,18,False,15.6,221.7,Daily Commuter
SES009050,STA040,Pune,AC Type 2 (22 kW),Statiq,2025-01-23 08:03:00,2025-01-23 09:27:00,1.4,27.88,Hyundai Kona Electric,Thursday,8,False,21.1,392.55,Daily Commuter
SES009051,STA014,Bengaluru,DC CHAdeMO (50 kW),Ather Grid,2025-01-07 11:33:00,2025-01-07 12:03:36,0.51,23.1,Ather 450X,Tuesday,11,False,17.7,457.15,Weekend User
SES009052,STA037,Pune,AC Type 2 (7.4 kW),Bolt.Earth,2025-01-15 17:32:00,2025-01-15 19:22:24,1.84,13.28,Kia EV6,Wednesday,17,False,11.3,153.78,Daily Commuter
SES009053,STA006,Bengaluru,DC CCS2 (150 kW),BPCL EV Station,2025-02-02 15:30:00,2025-02-02 15:51:00,0.35,48.04,Tata Nexon EV,Sunday,15,True,6.8,1164.97,Fleet Driver
SES009054,STA050,Hyderabad,DC CCS2 (50 kW),BPCL EV Station,2025-01-19 17:21:00,2025-01-19 18:01:48,0.68,30.57,BMW iX,Sunday,17,True,15.1,536.81,Daily Commuter
SES009055,STA008,Bengaluru,DC CCS2 (50 kW),Ather Grid,2025-03-22 09:18:00,2025-03-22 10:01:12,0.72,34.79,Ola S1 Pro,Saturday,9,True,16.2,679.45,Fleet Driver
SES009056,STA025,Delhi,AC Type 2 (22 kW),Ather Grid,2025-03-05 05:07:00,2025-03-05 05:47:12,0.67,11.53,Ather 450X,Wednesday,5,False,14.8,182.29,Weekend User
SES009057,STA032,Mumbai,DC CCS2 (50 kW),BPCL EV Station,2025-01-13 10:31:00,2025-01-13 11:05:12,0.57,21.72,Ather 450X,Monday,10,False,12.2,390.74,Daily Commuter
SES009058,STA003,Bengaluru,AC Type 2 (7.4 kW),Bolt.Earth,2025-01-29 23:58:00,2025-01-30 02:29:12,2.52,14.06,Tata Tigor EV,Wednesday,23,False,7.4,188.4,Fleet Driver
